0.060911	977.2863360635697	473.59446806
0.07517700000000001	1200.4132033007336	627.0889244200001
0.078601	1253.9661539119804	663.92931546
0.08060500000000001	1285.3096448655258	685.4912733000001
0.08557	4040.061369193151	738.9119922
0.08992900000000001	7203.586968215167	785.8124783400001
0.095902	11538.466161369195	850.0787329200001
0.099533	14173.648875305622	889.1463321800001
0.10251500000000001	16337.822616136928	963.7552403500001
0.10722	19752.456234718826	1093.9317217999999
0.10991500000000001	21708.340953545245	1168.4961463500003
0.110985	22484.888875305627	1198.10057465
0.11623	26291.425183374085	1343.2176086999998
0.123499	31566.870831295848	1544.33404731
0.12409300000000001	31997.963789731064	1560.7686551700003
0.12469799999999999	32437.039951100236	1577.5076076199998
0.130075	36339.37469437653	1726.27677675
0.130163	36403.24031784841	1728.71153347
0.132015	37747.321393643026	1779.9520953499996
0.133919	39129.14124694378	1832.6313771100004
0.13832	42323.14816625917	1954.3968808
0.138376	42363.78992665037	1955.94627144
0.140369	43810.20114914425	2011.0879776099998
0.140659	44020.66740831297	2019.11160771
0.142099	45065.74124694377	2058.95308131
0.142412	45292.899657701724	2067.6130682800003
0.15137799999999998	51799.935794621015	2315.6815768199995
0.15243199999999998	52564.87178484107	2344.8433220799993
0.153488	53331.25926650368	2374.06040272
0.154341	53950.32036674817	2397.66094229
0.15463900000000003	54166.59259168706	2405.9059139100004
0.156141	55256.662665036674	2447.46278429
0.156531	55539.70349633253	2458.25318339
0.162378	59783.138728606355	2620.02616682
0.16527	59716.589242053786	2700.0411262999996
0.16589500000000001	59359.7738386308	2717.3334325500005
0.170857	56526.94498777505	2854.6205103300003
0.171077	56401.34596577016	2860.7074021300004
0.173254	55158.48655256724	2920.93996326
0.17553100000000002	53858.53667481661	2983.9392933900003
0.176803	53132.34596577018	3019.1325950699998
0.18019800000000002	51194.124694376515	3113.0644026200007
0.18255000000000002	49851.35696821515	3178.1388095000007
0.18340299999999998	49364.37530562348	3201.7393490699997
0.183782	49148.002444987775	3212.22540358
0.184847	48539.98899755501	3241.6914934300003
0.186182	47777.831295843534	3278.62785958
0.19360300000000003	43541.14792176038	3483.9497870700006
0.194116	43248.273838630805	3498.14331204
0.196108	42111.03178484107	3553.25735052
0.196723	41759.92542787286	3570.27297987
0.199833	39984.4119804401	3656.3194957700002
0.20313	38102.13936430318	3889.190867999999
0.203774	37734.47677261613	3936.1536664
0.203982	37615.72860635697	3951.321775199999
0.20609	36412.26161369194	4105.0447239999985
0.212488	32759.613691931536	4571.6099168
0.212917	32514.69559902201	4602.894141199999
0.21796000000000001	29635.62347188263	4970.647856
